efi_key,unit,company_key,member_firm_code,profit_center_code,cost_center_code,gl_account_code,fe_person_number,fe_practice_group_key,fe_office_key,fe_team_key,lead_partner_person_number,lead_partner_practice_group_key,lead_partner_office_key,lead_partner_team_key,matter_number,vendor_code,document_text,document_date,document_number,transaction_document_type_key,posting_period,posting_date,document_currency_code,actual_amount_dc,office_currency_code,actual_amount_oc,group_currency_code,actual_amount_gc,budget_amount_gc,forecast_amount_gc,last_updated_date_utc_at_source,_ingest_date,_source_file,_source_system,_table,_lineage_id,_effective_start_datetime,_effective_end_datetime,_current_flag,hashed_pk
-1,Actual,US11,NRFUS,HOU1,HOU1EM3507,6160000000,Unknown,EM,HOU1,3507,0,#,#,#,#,#,ER   Long Term Disability,2026-03-31,100248876,SA,202603,2026-03-27,USD,29.9,USD,29.9,USD,29.9,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,e82bdff7bbda9ddaca28febeb71250d0
-1,Actual,GB11,NRFEMEA,NCS1,NCS1PS5269,4000000000,Unknown,PS,NCS1,5269,108575,BF,LON1,1286,1001365336,#,#,2026-02-04,8095042965,RC,202602,2026-02-04,GBP,-19.25,GBP,-19.25,USD,-25.795,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,6d47c236df931674e9aa3c996f41065d
-1,Actual,CA11,NRFC,TOR1,TOR1BF1250,5400000000,Unknown,BF,TOR1,1250,102414,BF,TOR1,1250,1001359196,#,#,2026-02-24,9090843881,RV,202602,2026-02-24,USD,199.86,CAD,275.56,USD,208.3047,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,da25f836e9100f2097fee32fe9eb16b0
-1,Actual,CA11,NRFC,QUE1,QUE1BF1250,4000000000,Unknown,BF,QUE1,1250,102947,BF,QUE1,1250,1001377767,#,#,2026-02-23,9090843538,RV,202602,2026-02-23,CAD,1652.0,CAD,1652.0,USD,1248.8,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,2aabfd5053c0ca737bcdc547c2384adf
-1,Actual,CA51,NRFC,TOR3,TOR3MX4501,6190500000,Unknown,MX,TOR3,4501,0,#,#,#,9000000626,#,SALARY,2026-02-13,100112126,SA,202602,2026-02-13,CAD,-147.23,CAD,-147.23,USD,-111.2959,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,dea02964e0f9e5fa2258b10006e0abc5
-1,Actual,CA11,NRFC,MTR1,MTR1EL2000,4000000000,Unknown,EL,MTR1,2000,102756,EL,OTT1,2000,1000165723,#,#,2026-02-27,9090845798,RV,202602,2026-02-27,CAD,480.0,CAD,480.0,USD,362.8474,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,8e80d22d90eedad578fcaf2fab35263e
-1,Actual,US11,NRFUS,NYC1,NYC1AD3260,5115010000,Unknown,AD,NYC1,3260,0,#,#,#,#,#,Medicare  ER,2026-02-28,100245228,SA,202602,2026-02-25,USD,37.01,USD,37.01,USD,37.01,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,d7a71d30ed2d17dd159c37d14d79383f
-1,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6740000000,Unknown,FN,AMS1,3757,0,#,#,#,#,#,1310100000   Valuation on 20260228 Reversal,2026-02-28,100067199,FX,202603,2026-03-01,EUR,0.0,EUR,0.0,USD,0.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,3089e1b8fe69a278380aacff5682971e
-1,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6730000000,Unknown,FN,AMS1,3757,0,#,#,#,#,#,1710101010   Valuation on 20260131 Reversal,2026-01-31,100066504,FX,202602,2026-02-01,EUR,0.0,EUR,0.0,USD,0.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,8c70c128a89fd68abd6a11565fa86008
-1,Actual,CA11,NRFC,VAN1,VAN1CS1501,4003000000,Unknown,CS,VAN1,1501,144470,TX,VAN1,2750,1001239296,#,#,2026-02-19,9090842373,RV,202602,2026-02-19,CAD,-26.53,CAD,-26.53,USD,-20.0549,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,90d9c014f72ffef0b5fbe6448c38daea
-1,Actual,US11,NRFUS,HOU1,HOU1DI5750,6051000000,Unknown,DI,HOU1,5750,0,#,#,#,#,#,ER   Basic Life,2026-02-28,100245230,SA,202602,2026-02-25,USD,16.0,USD,16.0,USD,16.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,93b6b8264bf948790173e8cb925556bf
-1,Actual,CA11,NRFC,TOR1,TOR1CS1501,4000000000,Unknown,CS,TOR1,1501,102960,CS,TOR1,1501,1001298595,#,#,2026-02-19,9090842808,RV,202602,2026-02-19,USD,5000.0,CAD,6893.65,USD,5211.1319,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,51932b4270bc649009a48d203514b513
-1,Actual,US11,NRFUS,HOU1,HOU1IT4032,6000000000,Unknown,IT,HOU1,4032,0,#,#,#,#,#,Straight Time,2026-03-15,100247064,SA,202603,2026-03-11,USD,205.16,USD,205.16,USD,205.16,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,ce921b23b4136774f6561445753daf6a
-1,Actual,US11,NRFUS,HOU1,HOU1DR1797,6010100000,Unknown,DR,HOU1,1797,0,#,#,#,#,#,ER   Medical,2026-01-31,100241855,SA,202601,2026-01-28,USD,4510.09,USD,4510.09,USD,4510.09,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,87a39d974fc0093c20559c79a058ba68
-1,Actual,US11,NRFUS,NYC1,NYC1BF1281,6610300000,Unknown,BF,NYC1,1281,0,#,#,#,#,#,December 2025 GRP Fees Accrual   CAD,2026-01-31,100242803,ZZ,202601,2026-01-31,CAD,24533.24,USD,18019.27,USD,18019.27,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,23c6fc9b39346da7338d7f634fa51b1b
-1,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6710000000,Unknown,FN,AMS1,3757,0,#,#,#,#,#,#,2026-01-26,1400015825,DZ,202601,2026-01-27,EUR,0.0,EUR,0.0,USD,0.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,eb4dda16ab55027336b9b573643c06bd
-1,Actual,US11,NRFUS,HOU1,HOU1DR1775,5010000000,Unknown,DR,HOU1,1775,0,#,#,#,#,#,Guaranteed Pmt401k,2026-02-28,100245370,SA,202602,2026-02-26,USD,339734.36,USD,339734.36,USD,339734.36,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,9ae4ee53a1e1dd27d7646302cd16d8a3
-1,Actual,US11,NRFUS,NYC1,NYC1BF1281,6190900000,Unknown,BF,NYC1,1281,0,#,#,#,#,125663,010079411964 Ryan Apar Lunch with Joe Caiado  Seni,2026-01-23,1900452916,KR,202601,2026-01-26,USD,126.61,USD,126.61,USD,126.61,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,b14e292fa4192148e6aada3892d248a6
-1,Actual,CA11,NRFC,MTR1,MTR1CS1501,4000000000,Unknown,CS,MTR1,1501,103891,TX,MTR1,2750,1001242790,#,#,2026-02-24,9090843791,RV,202602,2026-02-24,CAD,600.0,CAD,600.0,USD,453.5593,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,298179ec71fc7a8cc2335b80f694b940
-1,Actual,US11,NRFUS,HOU1,HOU1DR1779,6610300000,Unknown,DR,HOU1,1779,0,#,#,#,#,#,2025 GRP fees due from GB11 1001324729,2026-03-01,100246733,SA,202603,2026-03-01,GBP,-1998.0,USD,-2694.54,USD,-2694.54,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,d60831663b62ce028c3e521be45c1637
-1,Actual,US11,NRFUS,HOU1,HOU1CS1553,6140700000,Unknown,CS,HOU1,1553,0,#,#,#,#,5000048073,050052655697   Courier tickets for acct F2005DTR f,2025-10-24,1900461739,KR,202603,2026-03-19,USD,10.48,USD,10.48,USD,10.48,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,23b12011915baa7c49c1115d01886d05
-1,Actual,US11,NRFUS,DEN1,DEN1RE2500,4000000000,Unknown,RE,DEN1,2500,148867,RE,CHI1,2500,1001344965,#,#,2026-03-26,9495695565,RV,202603,2026-03-26,USD,377.0,USD,377.0,USD,377.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,eaa69f7216a0a72a0edb936167ce5dd0
-1,Actual,CA11,NRFC,CAL1,CAL1TX2750,5115020000,Unknown,TX,CAL1,2750,0,#,#,#,9000000515,#,Calgary Tax,2026-02-01,100358612,SA,202602,2026-02-01,CAD,145.72,CAD,145.72,USD,110.1544,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,5e7d529eff872860250e6269d06121c0
-1,Actual,CA11,NRFC,OTT1,OTT1DR1754,4000000000,Unknown,DR,OTT1,1754,142038,DR,OTT1,1754,1001246825,#,#,2026-02-17,9090841819,RV,202602,2026-02-17,CAD,187.0,CAD,187.0,USD,141.3593,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,f103be856c7d67720e328d3ed30042df
-1,ACTUAL,CA11,NRFC,MTR1,NYC1BF1281,4000000000,Unknown,BF,NYC1,1281,102605,BF,MTR1,1250,1001127725,IVUS11, ,2026-02-16,1900271127,KR,202602,2026-02-16,CAD,39.5,CAD,39.5,USD,29.8593,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,3bf23c2b62049d16d85098225ccb3c08
-1,Actual,US11,NRFUS,LAX1,LAX1NANA,6150000000,Unknown,NA,LAX1,NA,127580,DR,LAX1,1775,1001326926,#,#,2026-02-04,9495682902,RV,202602,2026-02-04,USD,-29.26,USD,-29.26,USD,-29.26,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,111ab687f26763152ceb752153d0e85e
-1,Actual,US11,NRFUS,HOU1,HOU1FN3752,6010000000,Unknown,FN,HOU1,3752,0,#,#,#,#,#,OASDI  ER,2026-03-15,100247065,SA,202603,2026-03-11,USD,2973.84,USD,2973.84,USD,2973.84,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,72ccee33c53c8e60367d2492cbd211f2
-1,Actual,US11,NRFUS,AUS1,AUS1IP2256,4000000000,Unknown,IP,AUS1,2256,126828,IP,AUS1,2256,1001290058,#,#,2026-03-06,100246841,AB,202603,2026-03-10,USD,-240.0,USD,-240.0,USD,-240.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,019bc19e9ad5c9c1fbd27d50f47d63f9
-1,Actual,US11,NRFUS,NYC1,NYC1BF1281,6610300000,Unknown,BF,NYC1,1281,0,#,#,#,#,#,December 2025 GRP Fees Accrual   GBP,2025-12-31,100240737,1Z,202601,2026-01-01,GBP,-17643.32,USD,-23742.86,USD,-23742.86,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,fa6b6014b0485c3bf9bedce841fe4715
-1,Actual,NL11,NRFEMEA,AMS1,AMS1FN3757,6720000000,Unknown,FN,AMS1,3757,0,#,#,#,#,#,#,2026-01-15,2000037474,ZR,202601,2026-01-15,USD,0.0,EUR,0.81,USD,0.9198,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,9c04e09d3a5c7215230f08f54904b065
-1,Actual,CA11,NRFC,MTR1,MTR1EL2000,4000000000,Unknown,EL,MTR1,2000,102879,EL,MTR1,2000,1001228260,#,#,2026-02-26,9090844767,RV,202602,2026-02-26,CAD,1709.5,CAD,1709.5,USD,1292.2661,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,c663271d06e0afec7631fb2b40320689
-1,Actual,NL11,NRFEMEA,AMS1,NA,4420000000,Unknown,CS,NA,1504,0,#,#,#,#,#,AR Provision JAN26,2026-01-31,100066264,ZZ,202601,2026-01-31,EUR,82.16,EUR,82.16,USD,93.3,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,763e61f21895169f7827ae1fdffc4d85
-1,Actual,CA11,NRFC,VAN1,VAN1NANA,6150000000,Unknown,NA,VAN1,NA,144365,CS,VAN1,1501,1000376144,#,#,2026-02-19,9090842321,RV,202602,2026-02-19,CAD,-125.0,CAD,-125.0,USD,-94.4915,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,0fec6dfc2b61032353904a35170f915b
-1,Actual,SG12,NRFEMEA,SIN3,SIN3FN3782,6230200000,Unknown,FN,SIN3,3782,0,#,#,#,#,#,Small GST Diff Written off,2026-01-30,100021609,SR,202601,2026-01-30,SGD,61650.0,SGD,61650.0,USD,47486.2702,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,81777ba671f7dbef7f0d6c1805dc0df9
-1,Actual,US11,NRFUS,HOU1,HOU1IT4035,6160000000,Unknown,IT,HOU1,4035,0,#,#,#,#,#,ER   Long Term Disability [USA],2026-02-28,100245257,SA,202602,2026-02-28,USD,-25.74,USD,-25.74,USD,-25.74,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,0c5efc1c469f0aec832f7c8f51da2c1e
-1,Actual,US11,NRFUS,HOU1,HOU1DR1797,6051000000,Unknown,DR,HOU1,1797,0,#,#,#,#,#,ER   Basic Life,2026-03-15,100247060,SA,202603,2026-03-11,USD,56.25,USD,56.25,USD,56.25,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,b975ed0edd0a618b7b9643f22ed9e640
-1,Actual,US11,NRFUS,HOU1,HOU1IP2263,4200000000,Unknown,IP,HOU1,2263,0,#,#,#,#,#,WIP 12 31 2025,2025-12-31,100240722,1Z,202601,2026-01-01,USD,-194794.25,USD,-194794.25,USD,-194794.25,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,86ed7daac2673700961027ff4b557992
-1,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6730000000,Unknown,FN,SIN1,3757,0,#,#,#,#,#,1310100010   Valuation on 20260131,2026-01-31,100108378,FX,202601,2026-01-31,USD,0.0,SGD,-0.04,USD,-0.0308,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,f04ad0610f8914c194fa555caeb6ce0c
-1,Actual,US11,NRFUS,HOU1,HOU1AC1002,4290000000,Unknown,AC,HOU1,1002,0,#,#,#,#,#,WIP PROVISION 1 31 2026,2026-01-31,100243360,1Z,202602,2026-02-01,USD,2231222.5,USD,2231222.5,USD,2231222.5,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,826068c50ff26eb9dcb6c3ca5da3d49d
-1,Actual,SG11,NRFEMEA,SIN1,SIN1FN3757,6740000000,Unknown,FN,SIN1,3757,0,#,#,#,#,#,1310100010   Valuation on 20260131 Reversal,2026-01-31,100108770,FX,202602,2026-02-01,GBP,0.0,SGD,0.0,USD,0.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,df97d1c82968cd905dcc328ea9548c11
